0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,5,L,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,T5,5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,6,5,5,0,0,5,5,5,0,0,0,0,0,T2,0,4,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,6,0,0,0,5,T5,5,0,5,5,T2,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,4,T2,4,4,4,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,T,5,5,5,0,0,0,0,0
0,0,0,0,5,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,4,4,T2,4,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0
0,0,0,0,5,5,5,5,5,5,T,5,0,0,0,0,0,0,0,4,0,0,4,M,0,0,T2,0,4,4,4,4,4,0,0,4,4,4,0,0,0,0,0,5,5,5,0,0,5,5,5,5,5,5,T5,5,0,0,0,0
0,0,0,0,5,5,L,5,5,5,5,5,0,0,0,0,0,0,0,4,0,0,4,0,0,4,3,4,3,4,Z3,3,3,4,4,0,0,4,4,0,0,0,5,5,5,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0
0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,4,4,4,0,0,4,4,3,3,3,3,3,3,3,3,3,4,M,0,0,4,0,0,5,5,5,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0
0,0,0,0,5,5,5,5,0,0,0,b,T2,0,0,0,0,0,4,4,4,4,4,4,0,0,0,3,3,3,T2,3,3,3,3,3,4,0,0,4,4,0,5,5,5,0,0,0,5,5,5,5,0,5,5,5,0,0,0,0
0,0,0,0,M,5,0,T2,0,0,0,0,0,4,4,0,4,4,4,4,4,4,4,4,0,0,0,0,0,3,3,3,3,g,3,3,3,4,T2,0,0,4,0,5,5,0,5,5,5,5,0,0,0,5,5,5,0,0,0,0
0,0,0,0,5,5,0,0,0,0,0,0,0,4,T4,4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,0,0,4,0,5,5,5,5,5,0,5,0,0,0,5,5,5,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,4,4,4,4,3,M,4,4,4,4,3,3,3,T2,3,0,0,0,0,0,3,3,T2,3,3,3,3,4,0,4,4,5,5,5,5,0,0,5,0,0,0,5,5,5,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,4,4,g,3,4,4,3,3,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,T3,3,4,T2,0,4,5,5,5,5,0,5,5,0,0,5,5,0,M,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,T2,4,0,0,0,3,T2,3,3,3,M,3,3,0,0,0,0,0,0,3,3,3,3,3,4,0,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,3,0,0,0,3,3,3,3,3,3,3,3,0,0,P4,4,0,0,0,0,3,3,3,4,0,0,T2,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,3,X3,4,4,3,3,0,0,3,3,3,3,G,3,3,3,3,0,0,4,4,4,4,0,0,0,0,3,T2,4,0,4,5,5,T,5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,3,0,0,0,3,3,3,3,3,3,3,3,3,0,0,4,4,4,4,4,4,0,0,3,3,4,0,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,3,0,0,0,3,M,3,3,T2,3,3,T2,3,0,M,4,4,4,4,4,0,M,3,3,3,4,M,4,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,4,M,4,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,4,4,0,0,0,0,0,3,3,3,4,0,4,5,5,5,T2,0,6,T,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,T2,3,T2,4,4,3,3,3,0,0,0,T2,3,3,3,3,3,3,3,3,3,0,0,T,0,0,0,0,0,0,0,0,3,4,0,4,0,0,b,6,6,6,6,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,0,3,3,3,T3,3,3,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,T2,4,4,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,M,3,0,0,0,0,3,3,3,3,3,3,M,3,3,0,0,0,0,3,3,3,0,0,0,0,3,4,4,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,0,0,0,0,3,3,3,T2,3,3,3,0,0,0,3,3,g,3,0,0,0,0,3,T,0,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,P5,4,0,0,0,0,3,3,3,3,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,T,4,0,4,3,3,3,0,0,4,4,4,4,0,M,3,3,3,3,3,3,3,T2,3,3,3,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,0,6,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,T2,3,0,0,4,4,4,4,4,0,0,0,3,3,T2,3,3,3,3,0,0,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,4,4,4,4,4,0,0,0,3,3,3,3,3,0,0,0,0,6,B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,4,4,4,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,3,3,0,0,4,4,4,0,0,3,3,T2,3,0,0,0,0,0,0,P3,0,0,P3,6,6,6,6,6,6,6,T,6,6,6,6,6,0,0,B,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,T2,3,4,0,4,3,3,3,0,0,T,0,0,0,0,g,3,3,3,0,0,P4,0,0,0,4,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,M,3,0,0,0,0,0,0,3,3,3,0,0,0,0,4,4,4,4,0,G,3,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,g,3,4,4,4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,4,0,0,0,P1,0,0,0,6,6,6,6,6,6,M,6,6,6,6,6,6,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,3,3,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,T2,0,0,P1,2,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,T2,3,3,M,0,0,0,0,0,4,T4,4,4,T,0,0,0,0,0,3,3,Z2,2,2,2,2,0,0,6,6,6,6,6,6,6,6,T,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,T4,4,3,3,0,0,0,0,0,P5,4,4,4,4,0,0,0,0,0,0,T2,3,3,3,2,2,0,0,2,2,2,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,0,3,3,3,3,2,2,0,0,2,T,2,2,2,2,2,0,0,6,0,6,0,0,0,0,0,0
0,0,0,0,0,ST,0,0,0,0,0,0,0,0,4,T2,4,3,3,0,0,0,0,4,4,0,0,0,0,0,3,3,0,P2,0,0,3,M,2,2,2,2,M,2,0,0,2,T2,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,4,M,3,3,0,0,0,0,0,3,0,3,3,3,P2,0,0,0,0,2,2,T2,2,0,2,2,2,0,0,2,2,2,M,0,0,3,0,0,0,0,0,0,0
